name,RA_ICRS,DE_ICRS,r50,r50_arcmin,rmax_arcmin,diamMAX_arcmin,N,pmRA,e_pmRA,pmDE,e_pmDE,Vr,e_Vr,Nvr,Plx,e_Plx,sigPM,flagdispPM,age,e_age,dist_iso,e_dist_iso,FeH,e_FeH,Av,e_Av,AG,e_AG,dist_PLX,e_dist_PLX,Diam_pc,DiamMax_pc,delta_dist,likelihood,BIC,prior_FEH,prior_AV,REF
Stock_8,81.9586,34.493,0.163,9.751,24.227,48.455,348,0.098,0.152,-2.257,0.234,,,0,0.447,0.057,0.279,1,6.994,0.039,2033,133,-0.071,0.14,1.685,0.045,1.52,0.559,2243,90,13,32,-210,-539.633,1102.674,1,1,1
Teutsch_1,84.8704,33.3506,0.013,0.766,3.793,7.586,34,0.653,0.143,-0.757,0.108,,,0,0.209,0.064,0.179,1,7.681,0.447,4066,420,-0.212,0.209,2.058,0.067,1.644,0.431,4480,515,2,10,-414,-325.498,665.102,1,1,1
Teutsch_10,86.09,28.8409,0.048,2.852,11.356,22.713,74,0.871,0.18,-1.912,0.175,0.556,0.424,2,0.332,0.08,0.251,1,8.461,0.522,2318,370,-0.296,0.011,2.568,0.194,2.096,0.448,3137,246,6,21,-819,-281.645,580.506,1,1,1
Teutsch_103,142.1512,-46.6089,0.03,1.79,5.54,11.081,44,-5.042,0.198,3.282,0.323,,,0,0.379,0.081,0.379,1,8.727,0.216,2288,170,-0.029,0.107,2.663,0.07,2.104,0.482,2806,80,3,10,-518,-329.373,673.882,1,1,1
Teutsch_11,96.3568,13.8818,0.027,1.639,7.16,14.32,25,0.365,0.139,-0.647,0.153,,,0,0.174,0.066,0.207,1,8.993,0.775,7974,2706,0.212,0.362,1.551,0.314,1.031,0.588,5696,1326,6,24,2277,-574.984,1162.843,0,1,1
Teutsch_12,96.4374,13.6131,0.045,2.71,13.906,27.812,58,-0.748,0.187,-0.978,0.163,,,0,0.222,0.079,0.248,1,8.948,0.106,3702,677,-0.143,0.014,2,0.125,1.352,0.279,4266,689,7,35,-564,-328.781,673.805,1,1,1
Teutsch_126,333.4621,55.705,0.071,4.238,17.973,35.946,67,-1.798,0.099,-2.232,0.09,,,0,0.437,0.04,0.134,1,8.036,0.199,1920,99,0.097,0.126,1.354,0.083,1.149,0.345,2290,74,6,24,-370,-657.884,1332.586,1,1,1
Teutsch_127,334.7476,56.1137,0.027,1.626,2.773,5.545,36,-3.319,0.141,-2.433,0.158,,,0,0.232,0.033,0.212,1,6.811,0.083,3795,294,-0.154,0.146,2.286,0.046,2.007,0.638,4131,291,4,7,-336,-594.935,1204.205,1,1,1
Teutsch_132,77.514,38.8163,0.057,3.43,5.76,11.52,112,0.326,0.506,-1.536,0.329,,,0,0.223,0.234,0.604,1,6.992,0.266,3474,81,-0.16,0.141,2.217,0.069,-99,-99,3978,345,8,14,-504,-237.33,493.535,1,1,5
Teutsch_13,100.9807,1.4134,0.058,3.466,10.477,20.954,18,-0.122,0.216,0.545,0.151,,,0,0.166,0.044,0.263,1,8.412,0.521,3053,184,-0.198,0.093,1.834,0.207,1.893,0,6446,1618,14,40,-3393,-514.948,1041.457,1,1,1
Teutsch_143a,167.1454,-60.7393,0.027,1.626,5.704,11.407,115,-5.616,0.095,2.285,0.091,-19.717,1.766,3,0.212,0.044,0.132,1,9.002,0.04,3645,163,-0.015,0.109,1.888,0.121,1.318,0.563,4568,421,5,16,-923,-499.332,1017.644,1,1,1
Teutsch_144,320.4412,50.5808,0.096,5.757,16.374,32.748,78,-1.912,0.162,-3.118,0.231,-33.296,1.248,4,0.346,0.041,0.282,1,8.651,0.517,2140,294,0.218,0.07,2.398,0.152,1.848,0.475,2842,99,10,28,-702,-591.224,1199.875,1,1,1
Teutsch_2,85.3548,39.2368,0.046,2.736,11.056,22.112,90,0.548,0.166,-1.382,0.154,,,0,0.152,0.091,0.226,1,8.922,0.101,3928,550,-0.106,0.071,1.828,0.086,1.291,0.505,6001,1254,10,39,-2073,-312.412,642.822,1,1,1
Teutsch_22,315.4249,44.112,0.026,1.54,3.836,7.671,96,-3.506,0.163,-4.846,0.163,-44.127,1.641,4,0.202,0.075,0.231,1,8.555,0.081,3285,360,0.226,0.108,2.687,0.094,1.499,0.633,5316,612,5,12,-2031,-426.89,872.036,1,1,1
Teutsch_23,356.9816,63.0035,0.036,2.174,7.521,15.042,37,-2.971,0.216,-1.42,0.103,,,0,0.283,0.035,0.239,1,7.07,0.157,2640,239,-0.088,0.115,2.852,0.059,1.558,0.763,3448,192,5,16,-808,-488.444,991.332,1,1,1
Teutsch_30,306.9286,36.078,0.022,1.331,5.941,11.882,31,-3.195,0.136,-5.752,0.15,,,0,0.534,0.05,0.203,1,6.996,0.064,1872,63,-0.107,0.134,3.483,0.044,1.853,0.816,1854,58,2,7,17,-229.748,473.231,1,1,1
Teutsch_35,294.1138,35.7505,0.388,23.259,82.224,164.448,149,-0.648,0.266,-2.418,0.299,-9.391,3.706,16,2.007,0.061,0.401,1,8.364,0.16,492,3,0.078,0.068,0.141,0.061,0.342,0.281,498,3,7,24,-6,-217.935,455.885,1,1,1
Teutsch_38,131.5351,-38.0907,0.575,34.512,99.293,198.586,109,-8.658,0.273,3.692,0.238,25.305,4.158,12,1.501,0.069,0.362,1,7.643,0.182,652,4,0.115,0.038,0.217,0.055,0.586,0.516,665,2,14,39,-13,-258.779,536.324,1,1,1
Teutsch_42,292.5536,18.535,0.006,0.346,1.307,2.615,14,-3.123,0.109,-5.831,0.158,,,0,0.185,0.079,0.192,1,7.185,0.89,8515,2928,0.01,0.156,5.664,0.257,2.406,0.457,5496,2106,2,5,3018,-528.876,1068.309,1,1,1
Teutsch_50,121.8063,-36.0534,0.023,1.374,7.092,14.183,19,-2.881,0.14,2.314,0.124,,,0,0.225,0.066,0.187,1,8.8,0.199,4212,621,0.058,0.202,3.076,0.165,2.044,0.66,4358,378,4,18,-146,-306.267,624.312,1,1,1
Teutsch_61,113.6621,-19.7871,0.027,1.615,4.659,9.317,50,-2.301,0.108,3.145,0.121,,,0,0.303,0.055,0.162,1,7.713,0.17,2446,155,-0.013,0.107,1.946,0.103,1.829,0.305,3229,183,4,9,-783,-519.523,1054.693,1,1,1
Teutsch_66,143.364,-52.3931,0.022,1.304,7.142,14.284,28,-4.148,0.093,3.176,0.083,,,0,0.192,0.06,0.125,1,8.542,0.789,3941,1233,0.437,0.149,2.876,0.26,2.25,0.571,5231,602,4,22,-1290,-332.681,678.691,0,1,1
Teutsch_74,326.4329,58.0962,0.033,1.965,8.636,17.273,96,-3.22,0.237,-3.075,0.244,-71.231,0.824,2,0.21,0.079,0.34,1,9.159,0.154,5150,476,-0.165,0.11,2.784,0.224,1.995,0.457,4584,565,6,24,565,-385.314,788.886,1,1,1
Teutsch_8,300.6005,35.3114,0.007,0.419,1.51,3.021,28,-3.365,0.254,-6.734,0.248,,,0,0.476,0.085,0.355,1,6.678,0.044,1808,95,0.168,0.1,1.833,0.039,1.499,0.798,2031,52,1,2,-223,-403.69,820.708,1,1,1
Teutsch_80,223.3664,-60.4838,0.036,2.173,6.709,13.419,119,-5.544,0.128,-3.602,0.176,-23.539,0.338,2,0.341,0.07,0.218,1,8.803,0.181,2157,291,0.228,0.189,3.848,0.122,2.303,0.326,2869,173,4,12,-712,-346.45,712.017,1,1,1
Teutsch_84,256.0892,-42.0665,0.032,1.949,8.007,16.014,179,-1.724,0.298,-1.113,0.261,,,0,0.405,0.169,0.396,1,8.894,0.06,2682,137,0.161,0.073,3.84,0.069,2.497,0.326,2461,146,3,12,220,-191.891,404.532,1,1,1
Toepler_1,300.3188,33.6155,0.016,0.983,2.32,4.641,28,-2.355,0.063,-5.079,0.068,,,0,0.252,0.031,0.093,1,7.785,0.713,3111,216,0.135,0.124,2.216,0.102,2.101,0.228,3965,210,3,6,-854,-655.884,1325.097,1,1,1
Tombaugh_1,105.131,-20.5757,0.054,3.22,9.388,18.776,213,-2.572,0.131,3.828,0.128,82.397,0.584,6,0.37,0.05,0.184,1,9.107,0.075,2255,166,-0.119,0.113,0.908,0.095,0.887,0.44,2698,123,6,15,-443,-581.868,1185.181,1,1,1
Tombaugh_2,105.7726,-20.8186,0.028,1.658,6.05,12.1,263,-0.446,0.221,1.34,0.214,114.337,1.052,3,0.084,0.094,0.308,1,9.355,0.038,8978,712,-0.178,0.07,0.889,0.076,0.726,0.435,12670,4625,13,45,-3692,-385.299,792.887,1,1,1
Tombaugh_4,37.3328,61.78,0.052,3.146,14.761,29.521,174,-1.036,0.174,-0.143,0.221,-74.103,0.668,4,0.255,0.102,0.281,1,8.925,0.676,3011,320,-0.475,0.014,3.358,0.114,2.17,0.478,3641,143,7,32,-630,-308.32,637.277,1,1,1
Tombaugh_5,56.9862,59.0589,0.138,8.267,27.664,55.329,465,0.523,0.135,-2.393,0.13,-23.107,0.38,4,0.562,0.048,0.188,1,8.251,0.323,1528,90,0.189,0.171,2.411,0.049,2.13,0.503,1782,43,9,29,-254,-554.557,1133.683,0,1,1
Trapezium-FC,83.835,-5.4095,0.352,21.091,30.895,61.791,269,1.262,0.449,0.274,0.498,23.841,5.161,15,2.557,0.149,0.671,1,6.778,0.069,381,12,-0.146,0.056,0.246,0.089,-99,-99,391,1,5,8,-10,-324.194,670.768,1,1,5
Trumpler_1,23.924,61.285,0.029,1.762,5.885,11.771,69,-1.606,0.078,-0.537,0.073,,,0,0.346,0.04,0.107,1,7.34,0.099,2425,230,-0.012,0.117,1.839,0.024,1.422,0.349,2869,131,3,10,-444,-597.099,1211.135,1,1,1
Trumpler_10,131.9879,-42.612,0.842,50.525,164.719,329.438,478,-12.527,0.484,6.519,0.288,21.984,2.641,62,2.281,0.083,0.563,1,7.753,0.026,426,4,0.043,0.05,0.194,0.032,0.445,0.499,437,16,13,42,-11,-188.86,402.398,1,1,1
Trumpler_12,151.6235,-60.2904,0.04,2.426,7.728,15.456,177,-6.915,0.096,4.466,0.098,33.545,2.583,3,0.255,0.044,0.137,1,8.922,0.037,3208,125,0.053,0.065,0.59,0.032,0.928,0.442,3956,210,6,18,-748,-406.875,834.455,1,1,1
Trumpler_13,155.95,-60.1432,0.039,2.367,9.858,19.716,220,-6.732,0.102,4.133,0.108,9.047,0.772,5,0.189,0.053,0.148,1,8.605,0.043,3874,112,-0.024,0.11,1.492,0.104,1.215,0.408,5303,407,8,31,-1429,-533.614,1088.803,1,1,1
Trumpler_14,160.9897,-59.5512,0.037,2.199,5.718,11.437,321,-6.523,0.224,2.066,0.242,,,0,0.385,0.05,0.329,1,6.726,0.006,2147,264,0.188,0.071,1.672,0.03,1.5,0.322,2595,88,4,9,-448,-679.893,1382.873,1,1,1
Trumpler_15,161.1778,-59.3715,0.035,2.088,6.184,12.369,154,-6.216,0.232,2.022,0.149,,,0,0.397,0.043,0.276,1,6.814,0.068,2290,137,-0.124,0.137,1.614,0.037,1.195,0.25,2509,71,4,10,-219,-672.337,1364.822,1,1,1
Trumpler_16,161.2463,-59.6888,0.054,3.246,9.492,18.983,154,-6.879,0.225,2.521,0.236,,,0,0.39,0.038,0.326,1,6.678,0.053,2077,103,0.348,0.163,1.515,0.067,1.303,0.399,2572,85,5,15,-495,-689.24,1398.627,1,1,1
Trumpler_17,164.1054,-59.2273,0.059,3.516,10.576,21.152,196,-4.612,0.129,2.227,0.105,,,0,0.386,0.048,0.167,1,7.392,0.297,2255,201,0.04,0.121,2.03,0.044,1.885,0.486,2665,98,6,17,-410,-527.575,1076.262,1,1,1
Trumpler_18,167.8306,-60.6521,0.061,3.674,9.857,19.714,55,-7.163,0.097,0.572,0.092,,,0,0.622,0.026,0.133,1,7.932,0.251,1486,39,0.155,0.07,0.899,0.049,0.867,0.22,1602,31,4,10,-116,-575.815,1167.659,1,1,1
Trumpler_19,168.6176,-57.5605,0.089,5.322,28.535,57.071,642,-1.673,0.151,-1.226,0.133,-26.414,0.891,26,0.372,0.062,0.201,1,9.616,0.067,2344,71,-0.015,0.111,0.63,0.097,0.88,0.39,2676,132,9,45,-332,-352.131,730.12,1,1,1
Trumpler_2,39.2379,55.8936,0.282,16.907,49.42,98.84,179,1.577,0.241,-5.346,0.196,-3.99,0.746,10,1.435,0.06,0.31,1,8.376,0.193,677,9,0.14,0.149,1.101,0.128,0.83,0.306,698,6,7,21,-21,-559.174,1139.098,0,1,1
Trumpler_20,189.852,-60.6443,0.094,5.651,30.986,61.972,869,-7.087,0.097,0.183,0.085,-38.785,0.932,47,0.252,0.049,0.129,1,9.179,0.023,3386,139,0.094,0.034,1.425,0.037,1.248,0.526,3979,247,14,72,-593,-566.454,1159.978,1,1,1
Trumpler_21,203.0694,-62.789,0.056,3.36,8.9,17.8,105,-4.674,0.117,-2.294,0.116,,,0,0.725,0.047,0.164,1,7.71,0.055,1279,48,0.138,0.097,0.85,0.025,0.764,0.254,1384,24,3,8,-105,-483.537,985.691,1,1,1
Trumpler_22,217.79,-61.1539,0.088,5.29,19.377,38.755,192,-5.14,0.134,-2.712,0.162,-43.17,0.26,2,0.386,0.033,0.21,1,7.81,0.159,2208,123,0.275,0.103,1.898,0.034,1.82,0.485,2589,97,8,30,-381,-673.473,1367.977,1,1,1
Trumpler_23,240.2146,-53.5431,0.055,3.28,10.001,20.002,426,-4.164,0.15,-4.75,0.138,-63.27,0.726,10,0.349,0.063,0.204,1,8.466,0.226,2228,93,0.127,0.063,2.729,0.078,1.894,0.699,2843,143,6,17,-615,-417.359,858.935,1,1,1
Trumpler_26,262.1322,-29.4895,0.072,4.309,9.853,19.706,94,-0.849,0.168,-3.091,0.147,-7.528,0.269,4,0.63,0.063,0.223,1,8.651,0.304,1348,68,0.249,0.048,1.757,0.122,1.637,0.533,1604,50,5,10,-256,-654.083,1326.34,1,1,1
Trumpler_28,264.2354,-32.4675,0.081,4.889,18.845,37.691,143,-0.835,0.255,-2.787,0.214,-39.396,0.223,3,0.665,0.078,0.333,1,7.276,0.087,1355,81,0.174,0.14,2.244,0.075,1.989,0.418,1475,39,5,17,-120,-457.158,934.168,1,1,1
Trumpler_29,265.3535,-40.1706,0.129,7.755,24.019,48.037,185,0.478,0.134,-2.314,0.137,,,0,0.676,0.063,0.191,1,7.728,0.056,1353,66,0.192,0.111,0.932,0.058,0.861,0.257,1485,32,7,21,-132,-420.14,861.162,1,1,1
Trumpler_3,48.0191,63.2199,0.23,13.802,47.826,95.652,222,-3.348,0.236,-0.124,0.203,-22.273,6.989,5,1.455,0.063,0.311,1,7.628,0.089,646,11,-0.21,0.017,1.247,0.04,0.84,0.236,684,6,6,20,-38,-456.301,934.213,1,1,1
Trumpler_30,269.186,-35.2945,0.092,5.499,14.571,29.142,155,1.247,0.177,-2.183,0.14,-18.671,0.569,2,0.705,0.069,0.226,1,8.77,0.04,1222,62,0.324,0.076,0.608,0.029,1.045,0.274,1414,38,5,12,-192,-467.468,955.109,1,1,1
Trumpler_32,274.3019,-13.3498,0.059,3.514,12.809,25.617,188,-1.052,0.139,1.152,0.14,17.222,0.949,6,0.577,0.064,0.198,1,8.811,0.074,1565,107,-0.008,0.093,2.477,0.086,1.958,0.479,1730,64,4,13,-165,-444.133,909.213,1,1,1
Trumpler_33,276.1658,-19.7107,0.05,3.009,7.861,15.721,42,0.426,0.17,0.451,0.132,,,0,0.682,0.053,0.215,1,7.689,0.152,1407,68,0.145,0.1,1.499,0.066,1.425,0.475,1477,38,3,7,-70,-477.334,969.619,1,1,1
Trumpler_5,99.1274,9.4601,0.133,7.969,33.521,67.042,2267,-0.586,0.21,0.287,0.194,51.472,0.908,17,0.283,0.099,0.286,1,9.539,0.022,3260,122,-0.372,0.031,2.022,0.022,1.601,0.541,3518,315,17,69,-258,-306.44,643.785,1,1,1
Trumpler_7,111.8504,-23.9508,0.064,3.852,9.657,19.315,118,-2.503,0.181,3.319,0.124,,,0,0.556,0.073,0.219,1,8.185,0.278,1546,60,-0.1,0.083,1.027,0.141,0.831,0.223,1804,38,5,11,-258,-585.948,1190.978,1,1,1
Trumpler_9,118.9137,-25.895,0.041,2.461,10.09,20.179,133,-3.411,0.105,3.072,0.109,,,0,0.344,0.066,0.151,1,7.869,0.263,2377,86,-0.083,0.053,0.847,0.069,0.76,0.295,2951,138,5,18,-574,-518.398,1056.356,1,1,1
Turner_5,143.4777,-36.4099,0.749,44.918,85.239,170.478,28,0.049,0.216,-3.064,0.268,-3.584,1.251,5,2.353,0.104,0.344,1,8.565,0.112,430,13,-0.075,0.043,0.235,0.061,0.197,0.181,421,19,12,21,8,-475.123,963.574,1,1,1
Turner_9,296.1273,29.5138,0.161,9.672,59.832,119.664,46,0.347,0.109,-2.398,0.14,-12.753,0.294,2,0.559,0.037,0.178,1,8.565,0.084,1614,62,0.289,0.116,0.705,0.133,0.87,0.311,1777,33,10,62,-163,-648.453,1312.22,1,1,1
UBC104,280.7024,-6.2511,0.09,5.396,12.316,24.632,106,0.472,0.129,-0.808,0.111,,,0,0.301,0.067,0.17,1,8.428,0.634,2741,151,0.295,0.112,1.781,0.154,1.898,0.479,3387,282,11,25,-646,-433.075,884.805,1,1,1
UBC108,281.6215,-5.1825,0.106,6.371,20.439,40.878,55,-2.939,0.078,-3.652,0.058,16.328,1.214,3,0.625,0.036,0.097,1,8.753,0.127,1524,40,0.032,0.237,2.406,0.178,1.561,0.64,1599,51,6,20,-75,-573.38,1162.789,1,1,1
UBC118,282.645,9.7851,0.12,7.198,21.091,42.181,93,-0.22,0.117,-4.218,0.117,,,0,0.658,0.049,0.166,1,8.329,0.186,1367,56,0.078,0.101,1.53,0.069,1.29,0.335,1527,39,7,19,-160,-589.251,1196.633,1,1,1
UBC121,288.9061,12.8591,0.134,8.039,21.533,43.065,124,-1.252,0.11,-3.346,0.109,,,0,0.553,0.069,0.155,1,7.091,0.436,1640,95,0.024,0.18,2.842,0.098,2.045,0.808,1750,60,9,22,-110,-392.312,803.906,1,1,1
UBC132,299.2772,28.4385,0.073,4.395,12.976,25.951,271,-1.916,0.148,-4.801,0.152,8.05,0.977,4,0.271,0.08,0.212,1,8.681,0.774,2906,309,0.158,0.147,3.05,0.128,1.722,0.558,3767,358,10,29,-861,-221.785,465.979,1,1,1
UBC133,303.7227,28.3645,0.132,7.915,22.381,44.762,150,-1.119,0.133,-4.649,0.134,,,0,0.582,0.077,0.189,1,7.648,0.416,1555,41,0.407,0.203,2.788,0.063,1.905,0.86,1712,47,8,23,-157,-367.873,755.789,1,1,1
UBC134,299.7304,31.0901,0.074,4.446,13.413,26.825,93,-2.178,0.079,-5.977,0.116,,,0,0.368,0.055,0.141,1,7.341,0.287,2301,83,0.118,0.153,2.464,0.067,2.259,0.357,2720,102,8,22,-419,-429.098,876.327,1,1,1
UBC136,304.5007,32.6013,0.167,10.019,27.402,54.804,155,-0.028,0.127,-3.261,0.142,,,0,0.693,0.07,0.191,1,8.145,0.254,1380,59,0.297,0.185,2.507,0.119,2.226,0.263,1453,26,9,24,-73,-444.837,909.848,1,1,1
UBC148,309.725,46.4792,0.202,12.134,22.36,44.719,177,-2.102,0.138,-3.216,0.156,,,0,0.407,0.07,0.208,1,7.615,0.326,2130,96,0.166,0.169,1.953,0.138,1.802,0.407,2416,91,18,32,-286,-422.854,866.412,1,1,1
UBC149,312.4313,46.4637,0.288,17.295,33.922,67.845,207,-0.869,0.117,-1.938,0.126,-27.121,1.001,3,0.381,0.044,0.172,1,7.969,0.226,2229,48,0.096,0.095,1.44,0.088,1.342,0.396,2612,98,27,52,-383,-501.793,1024.917,1,1,1
UBC151,311.9964,47.4565,0.193,11.582,22.042,44.084,127,-2.366,0.115,-1.532,0.136,,,0,0.561,0.05,0.178,1,8.108,0.181,1636,49,0.211,0.056,1.124,0.07,1.005,0.279,1763,41,12,23,-127,-457.693,934.763,1,1,1
UBC152,314.3567,47.3677,0.095,5.686,14.148,28.295,34,-0.534,0.095,-1.747,0.108,,,0,0.707,0.036,0.144,1,8.049,0.403,1363,28,0.282,0.208,1.961,0.163,1.458,0.238,1401,27,5,12,-38,-524.857,1063.82,1,1,1
UBC154,317.0997,46.321,0.115,6.884,14.753,29.506,119,-2.306,0.113,-3.695,0.114,-35.36,0.967,6,0.255,0.058,0.16,1,8.791,0.175,3075,154,-0.031,0.17,1.799,0.168,1.381,0.514,3948,274,16,34,-873,-378.906,776.929,1,1,1
UBC155,318.4297,50.1395,0.164,9.862,19.092,38.183,137,-2.886,0.15,-4.054,0.152,,,0,0.562,0.078,0.213,1,7.105,0.109,1636,52,0.047,0.208,3.281,0.096,2.41,0.339,1732,48,10,20,-96,-214.974,449.628,1,1,1
UBC156,321.7425,49.1057,0.088,5.294,14.322,28.643,107,-3.744,0.136,-4.379,0.129,,,0,0.412,0.057,0.187,1,7.529,0.437,2122,145,0.037,0.159,1.951,0.155,1.572,0.575,2396,81,8,20,-274,-466.289,951.269,1,1,1
UBC157,328.7515,49.711,0.122,7.308,14.731,29.461,64,2.115,0.128,-0.32,0.161,,,0,0.834,0.07,0.205,1,8.092,0.29,1190,26,0.063,0.061,0.967,0.069,0.754,0.262,1200,18,6,11,-10,-424.595,865.826,1,1,1
UBC162,327.7856,53.0077,0.143,8.585,21.167,42.335,136,-4.097,0.146,-4.511,0.116,,,0,0.418,0.057,0.187,1,8.276,0.352,2062,57,0.161,0.12,1.912,0.054,1.716,0.343,2366,87,12,30,-304,-503.287,1026.225,1,1,1
UBC166,334.2582,54.2445,0.136,8.138,13.521,27.042,261,-3.613,0.157,-2.994,0.155,,,0,0.302,0.068,0.22,1,7.234,0.481,3071,164,-0.013,0.085,1.493,0.121,0.924,0.283,3387,220,17,27,-316,-392.187,806.632,1,1,1
UBC169,342.6554,49.4956,0.09,5.376,18.883,37.765,51,-4.008,0.143,-3.356,0.125,-29.614,0.205,2,0.691,0.06,0.189,1,8.487,0.061,1334,60,-0.1,0.136,0.563,0.108,0.419,0.219,1447,26,5,16,-113,-399.34,814.407,1,1,1
UBC172,343.407,54.3224,0.128,7.701,21.317,42.633,131,-1.648,0.122,-1.408,0.096,,,0,0.368,0.071,0.155,1,8.366,0.25,2309,36,0.135,0.097,1.082,0.137,1.047,0.233,2694,121,13,34,-385,-333.238,685.978,1,1,1
UBC175,344.4295,54.3782,0.169,10.117,18.703,37.406,85,1.418,0.127,-0.725,0.12,,,0,0.728,0.065,0.175,1,8.648,0.141,1318,33,0.195,0.124,1.072,0.194,0.837,0.283,1380,24,9,16,-62,-468.66,955.09,1,1,1
UBC177,339.6465,67.057,0.177,10.633,24.1,48.199,73,-1.945,0.185,-0.994,0.13,,,0,0.857,0.06,0.226,1,7.328,0.252,1147,41,0.252,0.165,2.044,0.172,2,0.478,1171,15,8,17,-24,-429.807,876.776,1,1,1
UBC178,346.2117,63.3256,0.201,12.053,23.85,47.699,156,-1.2,0.212,-1.834,0.157,,,0,1.146,0.065,0.264,1,7.022,0.08,867,15,0.245,0.107,1.983,0.124,2.194,0.534,867,9,7,13,0,-310.113,640.425,1,1,1
UBC179,350.9569,59.4925,0.169,10.12,21.86,43.721,105,-2.86,0.124,-3.021,0.122,,,0,0.806,0.071,0.174,1,8.115,0.315,1175,21,0.124,0.085,2.036,0.107,1.542,0.25,1236,20,8,16,-61,-458.608,935.832,1,1,1
UBC17a,83.3301,-1.6064,1.422,85.301,157.811,315.623,539,1.557,0.319,-1.218,0.271,22.119,2.603,27,2.753,0.101,0.418,1,7.046,0.27,355,3,-0.23,0.19,0.513,0.548,0.513,0.548,362,2,18,34,-7,-249.893,524.945,1,1,1
UBC182,4.1134,52.2792,0.145,8.675,15.789,31.578,70,-2.846,0.202,-1.822,0.156,,,0,0.575,0.138,0.255,1,7.053,0.097,1603,67,-0.171,0.103,0.738,0.113,0.795,0.507,1617,45,9,15,-14,-388.62,794.233,1,1,1
UBC188,27.4638,53.9225,0.264,15.811,27.576,55.153,220,-0.847,0.263,-1.54,0.205,,,0,0.324,0.07,0.334,1,7.224,0.123,2577,161,-0.093,0.084,0.699,0.079,0.78,0.362,3036,192,28,49,-459,-364.208,749.991,1,1,1
UBC191,37.4846,57.9623,0.225,13.524,21.082,42.163,476,-0.383,0.194,-0.927,0.19,,,0,0.369,0.08,0.271,1,7.185,0.319,2242,79,-0.042,0.084,2.105,0.043,1.769,0.55,2641,133,21,33,-399,-361.828,748.318,1,1,1
UBC192,37.0216,57.1724,0.274,16.428,27.953,55.906,534,-0.421,0.158,-1.116,0.142,,,0,0.392,0.053,0.212,1,7.278,0.176,2239,75,0.021,0.072,1.773,0.036,1.592,0.447,2549,119,25,42,-310,-505.346,1035.814,1,1,1
UBC194,37.7028,48.3213,0.142,8.496,24.76,49.521,119,0.485,0.216,-2.868,0.207,-4.953,0.518,2,0.707,0.106,0.299,1,8.523,0.275,1210,87,-0.091,0.073,0.829,0.154,0.652,0.235,1423,34,8,21,-213,-337.981,695.078,1,1,1
UBC198,82.1232,35.7013,0.179,10.718,22.193,44.385,161,0.037,0.154,-1.969,0.125,,,0,0.506,0.088,0.198,1,7.282,0.15,1741,184,-0.153,0.098,1.465,0.066,1.014,0.266,1966,81,13,26,-225,-344.486,709.297,1,1,1
UBC210,97.6621,-1.4408,0.172,10.295,20.853,41.706,216,0.018,0.22,1.358,0.241,,,0,0.354,0.118,0.326,1,9.016,0.046,2242,95,-0.119,0.029,1.946,0.049,1.306,0.333,2535,132,16,31,-293,-218.391,458.283,1,1,1
UBC217,108.2112,-4.6901,0.052,3.134,9.936,19.872,72,-2.594,0.157,2.149,0.142,,,0,0.393,0.069,0.212,1,8.921,0.056,2521,56,-0.269,0.146,0.574,0.114,0.679,0.268,2563,122,5,15,-42,-308.583,634.273,1,1,1
UBC220,110.6405,-17.1671,0.113,6.758,14.711,29.422,173,-1.315,0.165,1.447,0.166,,,0,0.335,0.108,0.234,1,8.421,0.322,2601,92,-0.136,0.102,1.828,0.188,1.437,0.401,2971,177,12,26,-370,-373.598,767.81,1,1,1
UBC225,106.6542,-23.5697,0.112,6.732,17.548,35.096,52,-2.479,0.088,4.449,0.127,59.483,0.537,4,0.324,0.06,0.154,1,8.836,0.354,2799,280,-0.001,0.166,0.577,0.232,0.641,0.31,3142,149,13,33,-343,-368.51,752.825,1,1,1
UBC230,114.4981,-25.3751,0.153,9.155,19.736,39.473,154,-2.652,0.119,3.185,0.132,,,0,0.483,0.074,0.178,1,7.934,0.281,1867,70,0.06,0.091,0.968,0.119,0.796,0.249,2066,66,12,24,-199,-434.757,889.661,1,1,1
UBC232,120.0968,-24.2802,0.109,6.568,13.24,26.48,94,-2.703,0.134,1.072,0.124,48.261,0.579,2,0.306,0.079,0.183,1,8.512,0.337,2982,201,-0.068,0.157,0.664,0.17,0.669,0.283,3336,280,13,26,-354,-223.79,465.754,1,1,1
UBC233,112.7955,-28.3765,0.151,9.073,19.169,38.338,115,-0.839,0.096,0.722,0.115,,,0,0.381,0.061,0.15,1,8.621,0.185,2194,93,0.044,0.07,0.759,0.077,0.782,0.294,2602,93,14,30,-408,-371.868,762.716,1,1,1
UBC237,118.6044,-29.7301,0.123,7.364,19.273,38.547,93,-2.445,0.098,2.093,0.11,,,0,0.539,0.059,0.147,1,8.465,0.216,1703,50,0.045,0.102,1.135,0.097,0.99,0.443,1861,50,8,21,-158,-435.023,888.176,1,1,1
UBC241,127.0861,-31.01,0.102,6.127,11.924,23.849,158,-2.98,0.164,3.249,0.174,,,0,0.178,0.088,0.239,1,8.409,0.637,4144,195,-0.081,0.116,0.897,0.15,0.901,0.253,5678,746,21,40,-1534,-247.857,515.964,1,1,1
UBC245,129.3193,-45.2266,0.209,12.536,22.888,45.776,113,-4.635,0.116,4.312,0.144,,,0,0.424,0.049,0.185,1,7.158,0.118,2186,81,0.117,0.198,1.586,0.123,1.41,0.55,2344,77,18,32,-158,-498.559,1016.028,1,1,1
