name,RA_ICRS,DE_ICRS,r50,r50_arcmin,rmax_arcmin,diamMAX_arcmin,N,pmRA,e_pmRA,pmDE,e_pmDE,Vr,e_Vr,Nvr,Plx,e_Plx,sigPM,flagdispPM,age,e_age,dist_iso,e_dist_iso,FeH,e_FeH,Av,e_Av,AG,e_AG,dist_PLX,e_dist_PLX,Diam_pc,DiamMax_pc,delta_dist,likelihood,BIC,prior_FEH,prior_AV,REF    
Pismis_8            ,  130.4091,  -46.2701,   0.033,     1.989,       5.571,      11.142,      54,  -5.726,   0.144,   4.908,   0.103,     nan,     nan,       0,   0.517,   0.053,   0.177,       1,   7.137,   0.085,    1756,      73,  -0.034,   0.096,   2.077,   0.114,   2.004,   0.460,    1935,      46,       3,       7,    -179,    -479.497,     974.950,       1,       1,       1 
Pismis_Moreno_1     ,  334.6755,   63.2461,   0.069,     4.150,      10.731,      21.463,      63,  -2.290,   0.366,  -2.289,   0.371,     nan,     nan,       0,   1.040,   0.092,   0.521,       1,   6.909,   0.167,     917,      12,  -0.012,   0.134,   1.889,   0.036,   2.238,   0.590,     951,       7,       3,       6,     -34,    -495.012,    1006.597,       1,       1,       1 
Platais_10          ,  205.0503,  -59.3797,   0.351,    21.041,      64.580,     129.159,      21, -30.574,   0.481, -10.219,   0.358, -16.049,   2.443,       2,   4.141,   0.102,   0.600,       1,   8.314,   0.260,     240,       2,  -0.053,   0.072,   0.417,   0.139,   0.371,   0.212,     240,       6,       3,      10,       0,    -568.910,    1149.998,       1,       1,       1 
Platais_3           ,   69.7957,   71.2981,   1.207,    72.396,     319.967,     639.934,      90,   3.649,   1.202, -20.933,   0.671,   7.949,   1.078,      27,   5.608,   0.164,   1.376,       1,   8.261,   0.215,     179,       1,  -0.007,   0.041,   0.077,   0.034,   0.365,   0.376,     177,       6,       8,      34,       1,    -329.473,     676.946,       1,       1,       1 
Platais_8           ,  136.8441,  -58.3733,   2.369,   142.150,     481.528,     963.056,     211, -15.655,   1.283,  14.533,   1.182,  21.173,   1.394,      32,   7.413,   0.280,   1.744,       1,   7.567,   0.046,     134,       0,  -0.050,   0.062,   0.189,   0.082,   0.904,   0.657,     134,       6,      12,      38,       0,    -410.648,     842.704,       1,       1,       1 
Platais_9           ,  139.3805,  -44.1173,   1.434,    86.050,     249.936,     499.871,     128, -24.680,   1.270,  13.296,   0.652,  16.849,   1.426,      23,   5.460,   0.297,   1.427,       1,   7.744,   0.058,     182,       1,  -0.025,   0.047,   0.141,   0.060,   0.625,   0.554,     182,      10,      10,      27,       0,    -192.766,     404.939,       1,       1,       1 
Pozzo_1             ,  122.3187,  -47.2905,   0.573,    34.401,      88.672,     177.344,     390,  -6.481,   0.293,   9.596,   0.385,  18.690,   2.852,      27,   2.851,   0.097,   0.484,       1,   7.086,   0.087,     345,       3,  -0.069,   0.064,   0.159,   0.041,   1.148,   0.645,     350,      12,       8,      19,      -5,    -169.500,     362.864,       1,       1,       1 
RSG_1               ,   75.5011,   37.4871,   0.585,    35.085,     119.214,     238.428,      99,   0.776,   0.347, -12.375,   0.301,  13.406,   3.219,      10,   3.001,   0.096,   0.459,       1,   8.482,   0.157,     328,       1,   0.063,   0.038,   0.591,   0.074,   0.684,   0.422,     333,       2,       7,      24,      -5,    -437.399,     893.179,       1,       1,       1 
RSG_5               ,  303.5642,   45.5374,   0.771,    46.262,     120.744,     241.488,     173,   3.611,   0.298,   1.603,   0.337,  -6.875,   2.747,      11,   2.957,   0.110,   0.449,       1,   7.718,   0.043,     328,      10,   0.012,   0.076,   0.209,   0.073,   0.620,   0.650,     339,      13,      10,      24,     -11,    -202.049,     424.712,       1,       1,       1 
RSG_7               ,  344.3878,   59.3436,   0.732,    43.894,     128.268,     256.537,     133,   5.063,   0.402,  -1.656,   0.544, -10.918,   2.331,      13,   2.319,   0.089,   0.677,       1,   7.925,   0.189,     423,       2,   0.102,   0.017,   0.703,   0.081,   0.652,   0.431,     427,      17,      11,      32,      -4,    -475.515,     970.591,       1,       1,       1 
RSG_8               ,  345.0809,   59.3247,   0.832,    49.945,     131.849,     263.698,     211,   5.392,   0.441,  -1.542,   0.441,  -9.410,   2.304,      12,   2.195,   0.173,   0.623,       1,   7.568,   0.124,     450,       5,  -0.023,   0.132,   0.644,   0.080,   0.769,   0.540,     452,      37,      14,      35,      -2,    -361.213,     743.834,       1,       1,       1 
Riddle_4            ,   31.8572,   60.2626,   0.029,     1.766,       8.488,      16.977,      53,  -0.766,   0.099,  -0.470,   0.116,     nan,     nan,       0,   0.349,   0.062,   0.153,       1,   7.034,   0.090,    2638,     100,  -0.109,   0.148,   3.036,   0.038,   1.951,   0.905,    2952,     124,       4,      15,    -314,    -420.695,     857.270,       1,       1,       1 
Roslund_2           ,  296.2663,   23.9662,   0.157,     9.409,      28.744,      57.488,     134,  -1.738,   0.106,  -5.113,   0.120,     nan,     nan,       0,   0.464,   0.039,   0.160,       1,   7.080,   0.047,    1835,     136,   0.185,   0.125,   2.681,   0.039,   2.435,   0.396,    2159,      63,      12,      37,    -324,    -544.646,    1108.883,       1,       1,       1 
Roslund_3           ,  299.6961,   20.5106,   0.081,     4.830,      18.295,      36.590,     112,  -0.374,   0.102,  -5.107,   0.119,     nan,     nan,       0,   0.584,   0.048,   0.157,       1,   8.036,   0.137,    1583,      43,   0.197,   0.095,   1.076,   0.042,   0.950,   0.246,    1709,      35,       5,      19,    -126,    -537.049,    1092.973,       1,       1,       1 
Roslund_5           ,  302.6978,   33.7925,   0.391,    23.446,     107.167,     214.333,     164,   1.985,   0.290,  -1.145,   0.171, -38.373,   1.696,      19,   1.825,   0.063,   0.337,       1,   8.373,   0.147,     536,       2,   0.107,   0.051,   0.373,   0.058,   0.437,   0.326,     546,       2,       8,      35,     -10,    -329.757,     679.914,       1,       1,       1 
Roslund_6           ,  307.1314,   39.7495,   0.991,    59.450,     158.661,     317.322,     249,   5.921,   0.345,   2.170,   0.289,  -7.100,   2.187,      51,   2.818,   0.090,   0.450,       1,   8.413,   0.075,     353,       4,   0.078,   0.058,   0.123,   0.036,   0.236,   0.205,     355,      12,      13,      33,      -2,    -211.389,     444.848,       1,       1,       1 
Roslund_7           ,  313.2109,   37.8242,   0.422,    25.344,      79.085,     158.169,     151,   1.722,   0.107,  -0.352,   0.123,     nan,     nan,       0,   0.777,   0.043,   0.163,       1,   8.507,   0.242,    1189,      26,   0.171,   0.109,   0.860,   0.122,   0.859,   0.292,    1282,      18,      19,      60,     -93,    -573.179,    1166.427,       1,       1,       1 
Ruprecht_1          ,   99.0799,  -14.1510,   0.128,     7.664,      27.029,      54.058,     129,  -0.321,   0.132,  -0.899,   0.118,  11.459,   0.559,       2,   0.633,   0.046,   0.177,       1,   8.635,   0.082,    1429,      68,  -0.077,   0.094,   0.743,   0.073,   0.671,   0.266,    1583,      39,       8,      25,    -154,    -560.181,    1139.802,       1,       1,       1 
Ruprecht_10         ,  106.6257,  -20.1275,   0.048,     2.851,       7.128,      14.256,      30,  -0.836,   0.087,   0.566,   0.100,     nan,     nan,       0,   0.430,   0.043,   0.133,       1,   8.632,   0.089,    1963,      99,  -0.026,   0.099,   0.754,   0.094,   0.823,   0.309,    2296,      78,       4,      10,    -333,    -507.172,    1027.949,       1,       1,       1 
Ruprecht_100        ,  181.5070,  -62.6269,   0.037,     2.230,      12.519,      25.037,      67,  -8.253,   0.069,   0.906,   0.065, -11.048,   1.295,       2,   0.253,   0.036,   0.095,       1,   8.748,   0.095,    2784,     228,   0.062,   0.146,   1.470,   0.099,   1.458,   0.583,    3960,     235,       6,      29,   -1176,    -621.204,    1259.226,       1,       1,       1 
Ruprecht_101        ,  182.4063,  -62.9875,   0.066,     3.933,      27.536,      55.072,     308,  -9.519,   0.117,   0.473,   0.089, -14.973,   0.814,       5,   0.273,   0.049,   0.146,       1,   9.013,   0.037,    2851,     141,   0.024,   0.116,   1.872,   0.046,   1.436,   0.477,    3672,     205,       9,      59,    -821,    -515.198,    1053.316,       1,       1,       1 
Ruprecht_102        ,  183.3781,  -62.7127,   0.024,     1.436,       3.833,       7.666,      51,  -4.100,   0.124,   0.306,   0.106, -30.713,   1.252,       2,   0.311,   0.061,   0.163,       1,   8.763,   0.048,    2713,     433,   0.163,   0.112,   1.588,   0.079,   1.333,   0.343,    3282,     147,       3,       8,    -569,    -489.750,     995.227,       1,       1,       1 
Ruprecht_105        ,  188.7212,  -61.6057,   0.088,     5.297,      25.078,      50.156,      54,  -5.993,   0.060,  -0.006,   0.068,  -3.941,   0.718,       4,   0.459,   0.027,   0.091,       1,   8.208,   0.429,    1905,      92,   0.200,   0.236,   1.867,   0.153,   1.360,   0.489,    2175,      56,       7,      32,    -270,    -684.740,    1385.437,       1,       1,       1 
Ruprecht_107        ,  199.9288,  -64.9443,   0.029,     1.719,       5.862,      11.725,      62,  -5.834,   0.082,  -1.613,   0.081,     nan,     nan,       0,   0.245,   0.049,   0.115,       1,   8.407,   0.586,    3148,     213,   0.026,   0.109,   1.534,   0.185,   1.393,   0.368,    4214,     323,       5,      15,   -1066,    -593.240,    1202.988,       1,       1,       1 
Ruprecht_108        ,  202.9972,  -58.4967,   0.085,     5.104,      18.953,      37.906,      44,  -8.982,   0.242,  -2.273,   0.181,     nan,     nan,       0,   0.988,   0.065,   0.302,       1,   8.370,   0.130,     996,      33,   0.086,   0.106,   0.675,   0.081,   0.555,   0.189,    1023,      14,       4,      12,     -27,    -568.945,    1153.026,       1,       1,       1 
Ruprecht_111        ,  219.0163,  -59.9712,   0.073,     4.367,      13.668,      27.336,     146,  -7.214,   0.121,  -6.103,   0.125, -34.524,   0.453,       8,   0.670,   0.047,   0.173,       1,   9.055,   0.053,    1353,      42,  -0.064,   0.082,   1.808,   0.095,   1.303,   0.397,    1501,      26,       4,      12,    -148,    -625.619,    1271.172,       1,       1,       1 
Ruprecht_112        ,  224.2521,  -62.5565,   0.089,     5.341,      20.334,      40.668,     424,  -4.425,   0.106,  -4.226,   0.114, -64.327,   0.542,      11,   0.325,   0.053,   0.156,       1,   8.773,   0.063,    2234,      59,   0.020,   0.052,   2.327,   0.044,   1.680,   0.640,    3104,     153,      10,      37,    -870,    -497.839,    1019.878,       1,       1,       1 
Ruprecht_117        ,  245.8880,  -51.8953,   0.058,     3.472,      19.325,      38.650,     100,  -0.470,   0.098,  -2.236,   0.106, -43.077,   0.815,       2,   0.275,   0.039,   0.145,       1,   8.647,   0.139,    2355,      69,   0.497,   0.105,   1.170,   0.059,   1.648,   0.410,    3619,     251,       8,      41,   -1264,    -607.649,    1233.719,       1,       1,       1 
Ruprecht_118        ,  246.1454,  -51.9544,   0.051,     3.082,       5.075,      10.151,      79,  -3.152,   0.188,  -4.345,   0.174,     nan,     nan,       0,   0.285,   0.107,   0.256,       1,   8.425,   0.503,    2224,     125,   0.386,   0.126,   1.144,   0.041, -99.000, -99.000,    3290,     106,       6,      10,   -1066,    -606.246,    1229.970,       1,       1,       5 
Ruprecht_119        ,  247.0457,  -51.5036,   0.088,     5.263,      16.220,      32.440,     112,  -1.311,   0.095,  -3.420,   0.104,     nan,     nan,       0,   0.439,   0.050,   0.141,       1,   8.005,   0.280,    1903,     147,   0.183,   0.126,   1.857,   0.241,   1.700,   0.329,    2308,      91,       8,      22,    -405,    -623.419,    1265.712,       1,       1,       1 
Ruprecht_120        ,  248.7894,  -48.2823,   0.045,     2.681,       4.552,       9.104,      75,  -0.880,   0.324,  -2.200,   0.279,     nan,     nan,       0,   0.415,   0.158,   0.428,       1,   7.253,   0.181,    2101,      38,   0.266,   0.165,   2.510,   0.078, -99.000, -99.000,    2219,      65,       4,       6,    -118,    -442.892,     903.054,       1,       1,       5 
Ruprecht_123        ,  260.7813,  -37.8977,   0.055,     3.293,      10.585,      21.170,      20,   1.044,   0.172,   0.922,   0.108,     nan,     nan,       0,   0.604,   0.084,   0.203,       1,   8.682,   0.147,    1511,      74,   0.188,   0.166,   1.909,   0.169, -99.000, -99.000,    1703,      52,       4,      11,    -192,    -533.646,    1079.274,       1,       1,       5 
Ruprecht_126        ,  263.7910,  -34.3095,   0.047,     2.837,       9.364,      18.727,      91,  -0.450,   0.132,  -3.281,   0.101,     nan,     nan,       0,   0.234,   0.058,   0.167,       1,   8.378,   0.777,    2461,     721,   0.441,   0.123,   3.190,   0.172,   1.135,   0.537,    4089,     385,       7,      23,   -1628,    -242.439,     502.922,       1,       1,       1 
Ruprecht_127        ,  264.4653,  -36.3080,   0.062,     3.727,       9.218,      18.436,      78,  -0.296,   0.125,  -2.256,   0.086,     nan,     nan,       0,   0.392,   0.052,   0.152,       1,   6.764,   0.163,    2630,     273,   0.233,   0.148,   2.852,   0.053,   2.075,   0.996,    2595,     121,       6,      14,      34,    -384.205,     785.837,       1,       1,       1 
Ruprecht_128        ,  266.0584,  -34.8773,   0.054,     3.234,      10.425,      20.850,     197,   1.885,   0.209,  -1.272,   0.163, -39.563,   0.346,       6,   0.497,   0.072,   0.265,       1,   8.927,   0.060,    1560,     133,   0.144,   0.107,   2.490,   0.073,   1.997,   0.438,    2008,      85,       4,      13,    -448,    -461.167,     943.467,       1,       1,       1 
Ruprecht_130        ,  266.8991,  -30.0975,   0.036,     2.164,       5.515,      11.030,      54,   0.486,   0.130,  -1.783,   0.122,     nan,     nan,       0,   0.394,   0.050,   0.178,       1,   8.605,   0.517,    2009,      91,   0.201,   0.109,   2.893,   0.092,   2.101,   0.726,    2572,     188,       4,       9,    -563,    -210.071,     436.098,       1,       1,       1 
Ruprecht_134        ,  268.1835,  -29.5331,   0.053,     3.161,       9.180,      18.359,     118,  -1.660,   0.095,  -2.427,   0.098, -42.294,   0.957,       2,   0.393,   0.057,   0.137,       1,   9.140,   0.040,    2207,      93,   0.106,   0.128,   1.770,   0.145,   1.109,   0.125,    2555,     185,       5,      14,    -348,    -611.208,    1241.500,       1,       1,       1 
Ruprecht_135        ,  269.5210,  -11.6410,   0.079,     4.755,      12.935,      25.870,      56,   1.415,   0.177,  -1.389,   0.124,     nan,     nan,       0,   0.904,   0.044,   0.216,       1,   8.628,   0.119,    1036,      34,   0.160,   0.077,   2.163,   0.102,   1.927,   0.403,    1109,      25,       4,       9,     -73,    -503.118,    1022.338,       1,       1,       1 
Ruprecht_138        ,  269.9843,  -24.6681,   0.054,     3.263,      11.300,      22.600,     121,   0.251,   0.123,  -1.152,   0.135,     nan,     nan,       0,   0.364,   0.048,   0.182,       1,   7.130,   0.034,    2258,     186,   0.203,   0.145,   2.354,   0.047,   2.217,   0.331,    2712,     149,       6,      18,    -454,    -480.167,     979.518,       1,       1,       1 
Ruprecht_143        ,  278.1685,  -12.1483,   0.045,     2.709,       9.455,      18.911,     106,   0.724,   0.139,  -1.075,   0.132,  12.447,   1.497,       2,   0.318,   0.062,   0.192,       1,   8.513,   0.738,    2428,     393,   0.188,   0.143,   2.770,   0.183,   1.783,   0.823,    3097,     229,       5,      18,    -669,    -296.204,     611.061,       1,       1,       1 
Ruprecht_144        ,  278.4678,  -11.4594,   0.140,     8.428,      21.307,      42.613,      58,   0.136,   0.244,  -0.864,   0.168,     nan,     nan,       0,   0.556,   0.054,   0.296,       1,   7.243,   0.080,    1507,     156,   0.233,   0.110,   2.174,   0.036,   2.320,   0.492,    1800,      71,       9,      23,    -293,    -549.380,    1115.002,       1,       1,       1 
Ruprecht_145        ,  282.6354,  -18.2570,   0.329,    19.723,      85.553,     171.105,     229,   8.315,   0.343,  -4.071,   0.293, -50.760,   3.790,      15,   1.647,   0.077,   0.452,       1,   8.969,   0.017,     582,       9,   0.037,   0.066,   0.734,   0.069,   0.756,   0.365,     605,       6,       7,      31,     -23,    -458.529,     938.794,       1,       1,       1 
